,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
10,48,1,"LINESTRING (105.5948921070372 20.23390698306157, 105.594952508724 20.23394310920292, 105.5949894111918 20.233969637818, 105.5950702653472 20.23401836075361, 105.5951113570844 20.23404975204084, 105.595144369339 20.23406929921698, 105.5951458500186 20.234",12.595,214TT00074,"LINESTRING (105.5948921070372 20.23390698306157, 105.6032869204835 20.23722099874179)",15.95,12.97,12.595,10.74,2.61907108215,1.03432944709,10010,21.0125,20.81,3.12264060076,"(105.594892107, 20.2339069831)","(105.60328692, 20.2372209987)",8,19
11,42,0,"LINESTRING (105.5881444133594 20.276459550392, 105.5880727526715 20.27654424949841, 105.5880626636653 20.27655868688978, 105.5880459428881 20.27660707332908, 105.588030908646 20.27666990632232, 105.5880230267902 20.27672939441698, 105.5880226892617 20.27",9.28,Input VPROMMS: 214TT00072 (74.22 pct); 214TT00073 (25.78 pct);,"LINESTRING (105.5881444133594 20.276459550392, 105.5825251823389 20.2843314996769)",9.65,9.24666666667,9.28,8.81,0.420990894597,1.41508339599,10011,21.2666666667,21.55,3.33393648095,"(105.588144413, 20.2764595504)","(105.582525182, 20.2843314997)",11,196
12,45,0,"LINESTRING (105.5881444133594 20.276459550392, 105.5881696279348 20.27646017432609, 105.5882382012598 20.27646795941531, 105.5883030893985 20.27648174155852, 105.5883713012837 20.27650378585988, 105.5884467374268 20.27653761286919, 105.5884686566755 20.2",9.42,213TT00002,"LINESTRING (105.5881444133594 20.276459550392, 105.6064126335756 20.27554542397149)",10.69,9.04586206897,9.42,6.63,1.28339259454,2.02262738416,10012,29.1789655172,29.91,4.82194368384,"(105.588144413, 20.2764595504)","(105.606412634, 20.275545424)",11,21
13,44,2,"LINESTRING (105.5857989887729 20.15608789854151, 105.5857990416752 20.15608792891517, 105.5857990641521 20.15608793516329, 105.5857993866157 20.15608794196286, 105.5857994421851 20.15608795013947, 105.585800378408 20.15608796992484, 105.5858022367336 20.",10.075,Input VPROMMS: QL45_1 (49.59 pct); 212th00038 (49.19 pct); 214TT00058 (0.41 pct); 214TT00063 (0.41 pct); ql45_1 (0.41 pct);,"LINESTRING (105.5857989887729 20.15608789854151, 105.6212299049046 20.14914686536897)",16.64,10.7198780488,10.075,6.72,2.27611836242,5.20572588583,10013,31.0276829268,31.185,13.0924006029,"(105.585798989, 20.1560878985)","(105.621229905, 20.1491468654)",13,30
14,72,2,"LINESTRING (105.6161673917474 20.20943437064778, 105.616255229431 20.20915356849643, 105.6162785261401 20.20910021482062, 105.6163190258997 20.20907427981603, 105.6163546448356 20.20905707937495, 105.6163740578439 20.2090446507803, 105.6164096755818 20.2",8.93,212TH00036,"LINESTRING (105.6161673917474 20.20943437064778, 105.6435715677251 20.18126012872402)",20.98,9.89428571429,8.93,5.69,3.61291491274,4.31109654994,10014,34.9002040816,34.86,9.85516671316,"(105.616167392, 20.2094343706)","(105.643571568, 20.1812601287)",14,199
15,106,1,"LINESTRING (105.6632178602629 20.17253826913636, 105.6631609471025 20.17269580441822, 105.6631386167256 20.17274008800139, 105.6631037939179 20.17279203230087, 105.6630924777868 20.17280506149042, 105.6630672309379 20.17284272153542, 105.6630559148246 20",9.99,214TT00082,"LINESTRING (105.6632178602629 20.17253826913636, 105.6435715677251 20.18126012872402)",17.58,9.94181818182,9.99,5.68,3.05381263193,3.54536785916,10015,27.3921212121,24.69,8.85632891218,"(105.66321786, 20.1725382691)","(105.643571568, 20.1812601287)",54,199
16,107,1,"LINESTRING (105.6613164319223 20.16288383720157, 105.6612496438323 20.16298376102492, 105.6612275967043 20.16301123611683, 105.6611298012744 20.1631550685232, 105.6611089521395 20.16317897069308, 105.6610915664903 20.16320452465873, 105.6610707244253 20.",9.5,212TH00036,"LINESTRING (105.6613164319223 20.16288383720157, 105.6435715677251 20.18126012872402)",15.61,9.71396226415,9.5,5.65,2.26934956763,3.04497278485,10016,34.4028301887,34.97,7.30793468364,"(105.661316432, 20.1628838372)","(105.643571568, 20.1812601287)",57,199
17,71,1,"LINESTRING (105.6161673917474 20.20943437064778, 105.616176213738 20.20944214923722, 105.6162307886766 20.20948116177752, 105.6162872537959 20.20951273327153, 105.6163456090956 20.20953686371924, 105.6163776667739 20.20954574444287, 105.6164055191202 20.",7.28,Input VPROMMS: 217B_1 (50.0 pct); 217b_1 (49.06 pct); 214tt00078 (0.94 pct);,"LINESTRING (105.6161673917474 20.20943437064778, 105.638231244552 20.21379137861454)",9.21,7.55,7.28,6.07,0.94618372231,2.8477270167,10017,34.5082608696,36.96,5.57015404467,"(105.616167392, 20.2094343706)","(105.638231245, 20.2137913786)",14,44
18,59,2,"LINESTRING (105.6171838345911 20.11753991631128, 105.6171458341642 20.11733810191863, 105.617128306698 20.11728194943675, 105.6171277960115 20.11727926288782, 105.6171089722134 20.11721960335004, 105.617102153255 20.11720452171409, 105.617088303128 20.11",9.04,Input VPROMMS: QL45_1 (34.18 pct); 214TT00068 (32.91 pct); 212th00038 (32.91 pct);,"LINESTRING (105.6086276571643 20.11112367568567, 105.6171838345911 20.11753991631128)",11.65,9.41363636364,9.04,7.89,1.2248940585,1.31197147916,10018,33.0109090909,34.31,3.0280301739,"(105.608627657, 20.1111236757)","(105.617183835, 20.1175399163)",16,25
19,60,1,"LINESTRING (105.6086276571643 20.11112367568567, 105.6086893153757 20.11110409302296, 105.6087929449247 20.11108055634709, 105.6088518127067 20.11106143865012, 105.6089132111848 20.11104961768869, 105.6089276871088 20.11104866810372, 105.6089748996087 20",10.55,214TT00068,"LINESTRING (105.6086276571643 20.11112367568567, 105.6219919230117 20.10956477420535)",15.65,11.2963636364,10.55,8.41,2.18432723156,1.59673730947,10019,31.8881818182,30.98,4.16748437772,"(105.608627657, 20.1111236757)","(105.621991923, 20.1095647742)",16,38
