,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
22,103.494350338,79.6077991086,103.494350338,96.6486205707,59.1962812904,69.0663905136,96.6486205707,61.8977242972,50.9657010233,58.6728126896,47.1169170201,47.4955388668,57.6134334306,72.6725283053,83.4405262832,38.2925613585,33.9079582007,60.0437301995,35.7551674647,25.0541923366,71.189211826,17.2916617423,0.0,7.53167554141,70.4528840123,13.6706204598,15.7147850178,93.1239619953,10000000110.0,97.556455636,10000000097.6,10000000110.0,55.5315271467,70.1361526235,10000000110.0,10000000110.0,115.505840217,77.96502245,75.3639930171,69.0750971772
23,95.9626747962,72.0761235672,95.9626747962,89.1169450293,51.664605749,61.5347149722,89.1169450293,54.3660487558,43.4340254819,51.1411371481,39.5852414787,39.9638633254,50.0817578892,65.1408527639,75.9088507418,30.7608858171,26.3762826593,52.5120546581,28.2234919233,17.5225167951,63.6575362846,9.75998620089,7.53167554141,0.0,62.9212084709,6.13894491841,23.2464605593,85.5922864539,10000000102.5,90.0247800946,10000000090.0,10000000102.5,47.9998516053,62.6044770821,10000000102.5,10000000102.5,107.974164676,70.4333469086,67.8323174757,61.5434216358
24,96.8960477957,73.0094965667,96.8960477957,71.3470882797,52.5979787485,62.4680879717,71.3470882797,36.5961920062,21.6713238441,11.7800713227,40.5186144782,49.0498207688,59.1677153326,17.2390192563,12.987642271,39.8468432606,36.5449258116,40.0839555818,34.6977165476,46.3521418492,72.743493728,59.5245341464,70.4528840123,62.9212084709,0.0,56.7822635525,86.1676690301,22.671077983,10000000039.5,27.1035716237,10000000027.1,10000000039.5,26.1473792927,44.8346203325,10000000039.5,10000000039.5,45.0529562047,7.5121384377,50.0624607261,43.7735648862
25,89.8237298778,65.9371786488,89.8237298778,82.9780001109,45.5256608306,55.3957700538,82.9780001109,48.2271038373,37.2950805635,45.0021922297,33.4462965603,33.8249184069,43.9428129708,59.0019078455,69.7699058234,24.6219408987,20.2373377409,46.3731097397,22.0845470048,11.3835718767,57.5185913662,3.62104128248,13.6706204598,6.13894491841,56.7822635525,0.0,29.3854054777,79.4533415355,10000000096.3,83.8858351762,10000000083.9,10000000096.3,41.8609066869,56.4655321636,10000000096.3,10000000096.3,101.835219757,64.2944019901,61.6933725573,55.4044767174
26,119.209135355,95.3225841264,119.209135355,112.363405589,74.9110663082,84.7811755315,112.363405589,77.612509315,66.6804860412,74.3875977074,62.831702038,63.2103238846,73.3282184485,88.3873133232,99.1553113011,54.0073463764,49.6227432185,75.7585152174,51.4699524825,40.7689773544,86.9039968438,33.0064467602,15.7147850178,23.2464605593,86.1676690301,29.3854054777,0.0,108.838747013,10000000125.7,113.271240654,10000000113.3,10000000125.7,71.2463121645,85.8509376413,10000000125.7,10000000125.7,131.220625235,93.6798074678,91.0787780349,84.7898821951
27,119.567125779,95.6805745497,119.567125779,94.0181662627,75.2690567315,85.1391659547,94.0181662627,59.2672699892,44.3424018271,34.4511493057,63.1896924612,71.7208987518,81.8387933156,39.9100972393,17.2314548522,62.5179212436,59.2160037946,62.7550335648,57.3687945306,69.0232198322,95.414571711,82.1956121294,93.1239619953,85.5922864539,22.671077983,79.4533415355,108.838747013,0.0,10000000016.9,4.43249364074,10000000004.4,10000000016.9,48.8184572757,67.5056983155,10000000016.9,10000000016.9,22.3818782217,30.1832164207,72.7335387091,66.4446428692
28,10000000136.4,10000000112.5,10000000136.4,10000000110.9,10000000092.1,10000000102.0,10000000110.9,10000000076.1,10000000061.2,10000000051.3,10000000080.0,10000000088.6,10000000098.7,10000000056.8,10000000034.1,10000000079.4,10000000076.1,10000000079.6,10000000074.2,10000000085.9,10000000112.3,10000000099.1,10000000110.0,10000000102.5,10000000039.5,10000000096.3,10000000125.7,10000000016.9,0.0,10000000012.4,12.4271363532,0.0,10000000065.7,10000000084.4,0.0,0.0,10000000039.2,10000000047.0,10000000089.6,10000000083.3
29,123.999619419,100.11306819,123.999619419,98.4506599035,79.7015503722,89.5716595955,98.4506599035,63.6997636299,48.7748954678,38.8836429465,67.622186102,76.1533923925,86.2712869564,44.34259088,21.6639484929,66.9504148843,63.6484974353,67.1875272055,61.8012881714,73.4557134729,99.8470653517,86.6281057702,97.556455636,90.0247800946,27.1035716237,83.8858351762,113.271240654,4.43249364074,10000000012.4,0.0,10000000000.0,10000000012.4,53.2509509165,71.9381919562,10000000012.4,10000000012.4,26.8143718624,34.6157100614,77.1660323499,70.87713651
30,10000000124.0,10000000100.1,10000000124.0,10000000098.5,10000000079.7,10000000089.6,10000000098.5,10000000063.7,10000000048.8,10000000038.9,10000000067.6,10000000076.2,10000000086.3,10000000044.3,10000000021.7,10000000067.0,10000000063.6,10000000067.2,10000000061.8,10000000073.5,10000000099.8,10000000086.6,10000000097.6,10000000090.0,10000000027.1,10000000083.9,10000000113.3,10000000004.4,12.4271363532,10000000000.0,0.0,12.4271363532,10000000053.3,10000000071.9,12.4271363532,12.4271363532,10000000026.8,10000000034.6,10000000077.2,10000000070.9
31,10000000136.4,10000000112.5,10000000136.4,10000000110.9,10000000092.1,10000000102.0,10000000110.9,10000000076.1,10000000061.2,10000000051.3,10000000080.0,10000000088.6,10000000098.7,10000000056.8,10000000034.1,10000000079.4,10000000076.1,10000000079.6,10000000074.2,10000000085.9,10000000112.3,10000000099.1,10000000110.0,10000000102.5,10000000039.5,10000000096.3,10000000125.7,10000000016.9,0.0,10000000012.4,12.4271363532,0.0,10000000065.7,10000000084.4,0.0,0.0,10000000039.2,10000000047.0,10000000089.6,10000000083.3
