,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
22,38.9461118693,34.13265413,66.7655415551,49.5210568476,39.1556017086,33.3096749833,26.179290578,42.1197689679,30.6051974047,37.3500465801,42.9371677092,35.4206906132,17.9507676249,31.6545935109,18.1066869514,29.3493321948,22.3416345395,28.8384503849,32.4685921242,92.7860457459,86.1498516491,73.4846568973,0.0,21.3955943924,26.088008723,16.4131050341,10000000043.1,9.67240882257,9.10231394031,10000000043.1,13.0885740185,16.1824422971,10.5068681724
23,36.5378880094,29.0900527865,64.3573176952,47.1128329877,36.7473778488,30.9014511234,23.7710667181,39.711545108,28.1969735448,34.9418227202,40.5289438493,33.0124667533,13.7917012538,29.246369651,15.6984630915,24.3067308514,19.9334106796,26.430226525,30.0603682643,90.377821886,83.7416277892,71.0764330374,21.3955943924,0.0,15.1099115022,4.98248935826,10000000029.7,11.7231855698,23.4403393771,10000000029.7,15.1393507658,14.6290331314,20.2079805794
24,26.1187336441,16.9859543955,59.6338509898,42.3893662823,32.0239111433,26.1779844179,19.0476000127,34.9880784026,23.4735068394,30.2183560148,35.8054771439,28.2890000479,9.0682345484,18.8272152858,10.974996386,12.2026324604,15.2099439742,19.6114064657,21.8098025823,85.6543551806,79.0181610838,66.3529663319,26.088008723,15.1099115022,0.0,14.7049846624,10000000021.6,18.8477433133,28.1327537078,10000000021.6,22.2639085093,9.90556642595,15.5811405506
25,35.3697437568,27.9219085339,63.1891734426,45.9446887351,35.5792335962,29.7333068708,22.6029224656,38.5434008555,27.0288292922,33.7736784676,39.3607995967,31.8443225007,12.6235570012,28.0782253985,14.5303188389,23.1385865988,18.7652664271,25.2620822724,28.8922240117,89.2096776334,82.5734835366,69.9082887848,16.4131050341,4.98248935826,14.7049846624,0.0,10000000029.3,6.74069621154,18.4578500189,10000000029.3,10.1568614075,13.4608888788,15.2254912211
26,10000000044.7,10000000035.6,10000000078.2,10000000061.0,10000000050.6,10000000044.8,10000000037.6,10000000053.6,10000000042.1,10000000048.8,10000000054.4,10000000046.9,10000000027.7,10000000037.4,10000000029.6,10000000030.8,10000000033.8,10000000038.2,10000000040.4,10000000104.3,10000000097.6,10000000084.9,10000000043.1,10000000029.7,10000000021.6,10000000029.3,0.0,10000000033.5,10000000045.2,0.0,10000000036.9,10000000028.5,10000000034.2
27,36.9240387064,32.0646671848,64.7434683923,47.4989836848,37.1335285458,31.2876018205,24.1572174152,40.0976958051,28.5831242419,35.3279734173,40.9150945464,33.3986174504,15.9286944621,29.6325203481,16.0846137886,27.2813452497,20.3195613767,26.816377222,30.4465189614,90.7639725831,84.1277784863,71.4625837345,9.67240882257,11.7231855698,18.8477433133,6.74069621154,10000000033.5,0.0,11.7171538073,10000000033.5,3.41616519596,14.1603691343,8.48479500961
28,40.990856854,36.1773991148,68.8102865399,51.5658018324,41.2003466934,35.3544199681,28.2240355628,44.1645139527,32.6499423895,39.3947915649,44.981912694,37.465435598,19.9955126097,33.6993384957,20.1514319361,31.3940771796,24.3863795243,30.8831953696,34.513337109,94.8307907307,88.1945966339,75.529401882,9.10231394031,23.4403393771,28.1327537078,18.4578500189,10000000045.2,11.7171538073,0.0,10000000045.2,15.1333190033,18.2271872819,12.5516131572
29,10000000044.7,10000000035.6,10000000078.2,10000000061.0,10000000050.6,10000000044.8,10000000037.6,10000000053.6,10000000042.1,10000000048.8,10000000054.4,10000000046.9,10000000027.7,10000000037.4,10000000029.6,10000000030.8,10000000033.8,10000000038.2,10000000040.4,10000000104.3,10000000097.6,10000000084.9,10000000043.1,10000000029.7,10000000021.6,10000000029.3,0.0,10000000033.5,10000000045.2,0.0,10000000036.9,10000000028.5,10000000034.2
30,40.3402039024,35.4808323808,68.1596335882,50.9151488807,40.5496937418,34.7037670164,27.5733826112,43.5138610011,31.9992894379,38.7441386132,44.3312597424,36.8147826464,19.3448596581,33.0486855441,19.5007789845,30.6975104456,23.7357265727,30.232542418,33.8626841573,94.1801377791,87.5439436822,74.8787489304,13.0885740185,15.1393507658,22.2639085093,10.1568614075,10000000036.9,3.41616519596,15.1333190033,10000000036.9,0.0,17.5765343302,11.9009602056
31,24.5145120834,17.9502118329,52.3339417692,35.0894570617,24.7240019228,18.8780751974,11.7476907922,27.6881691821,16.1735976189,22.9184467942,28.5055679234,20.9890908274,1.76832532787,17.2229937251,3.67508716551,13.1668898978,7.91003475369,14.406850599,18.0369923383,78.3544459601,71.7182518632,59.0530571114,16.1824422971,14.6290331314,9.90556642595,13.4608888788,10000000028.5,14.1603691343,18.2271872819,10000000028.5,17.5765343302,0.0,5.67557412467
