,Typhoon - 200 year return period_mean,rawmean,normed
117,55.9914382241,55.9914382241,0.430526495262
118,55.9920256854,55.9920256854,0.430546921248
119,55.9888694349,55.9888694349,0.430437178645
120,55.9916811837,55.9916811837,0.43053494295
121,55.9917960176,55.9917960176,0.430538935716
122,55.9888694349,55.9888694349,0.430437178645
123,55.988353514,55.988353514,0.430419240112
124,55.9874452445,55.9874452445,0.430387659646
125,55.9885042293,55.9885042293,0.430424480472
126,55.988353514,55.988353514,0.430419240112
127,55.9857131845,55.9857131845,0.430327436042
128,55.9857131845,55.9857131845,0.430327436042
129,55.9857131845,55.9857131845,0.430327436042
130,55.9852688039,55.9852688039,0.430311984961
131,55.9821840937,55.9821840937,0.43020472981
132,55.9852688039,55.9852688039,0.430311984961
133,55.9857131845,55.9857131845,0.430327436042
134,55.9784044722,55.9784044722,0.430073312638
135,55.9855202297,55.9855202297,0.430320727018
136,55.9852980394,55.9852980394,0.430313001477
137,55.9852980394,55.9852980394,0.430313001477
138,55.9832093053,55.9832093053,0.430240376342
139,55.9853272749,55.9853272749,0.430314017994
140,55.9853272749,55.9853272749,0.430314017994
141,55.9745823681,55.9745823681,0.429940418353
142,55.9853272749,55.9853272749,0.430314017994
143,55.9853272749,55.9853272749,0.430314017994
144,55.9821503205,55.9821503205,0.430203555516
145,55.9853272749,55.9853272749,0.430314017994
146,55.9811333415,55.9811333415,0.43016819523
147,55.9821503205,55.9821503205,0.430203555516
148,55.9790363748,55.9790363748,0.430095283849
149,55.9789733661,55.9789733661,0.430093093038
150,55.9789733661,55.9789733661,0.430093093038
151,55.9789733661,55.9789733661,0.430093093038
152,55.9789733661,55.9789733661,0.430093093038
153,55.9789733661,55.9789733661,0.430093093038
154,55.9757964117,55.9757964117,0.42998263056
155,55.9757964117,55.9757964117,0.42998263056
156,55.97103098,55.97103098,0.429816936844
157,55.968383518,55.968383518,0.429724884779
158,55.9736988258,55.9736988258,0.42990969765
159,55.973527797,55.973527797,0.429903750991
160,55.9766848787,55.9766848787,0.430013522495
161,55.9778679784,55.9778679784,0.430054658787
162,55.9662655484,55.9662655484,0.429651243127
163,55.9662655484,55.9662655484,0.429651243127
164,55.9685121503,55.9685121503,0.429729357315
165,55.9810729655,55.9810729655,0.430166095962
166,55.97438358,55.97438358,0.429933506504
167,55.9692610176,55.9692610176,0.429755395377
168,55.9745924504,55.9745924504,0.429940768912
169,55.9709685384,55.9709685384,0.429814765753
170,55.97438358,55.97438358,0.429933506504
171,55.97438358,55.97438358,0.429933506504
172,55.9777382213,55.9777382213,0.430050147143
173,55.9760911008,55.9760911008,0.429992876879
174,55.9777382213,55.9777382213,0.430050147143
175,55.9802134707,55.9802134707,0.430136211389
176,55.9803055752,55.9803055752,0.430139413854
177,55.9795061423,55.9795061423,0.43011161763
178,55.9800292618,55.9800292618,0.430129806459
179,55.9796805155,55.9796805155,0.430117680573
180,55.9825914866,55.9825914866,0.430218894829
181,55.9832705593,55.9832705593,0.430242506138
182,55.9812136631,55.9812136631,0.430170988006
183,55.9795061423,55.9795061423,0.43011161763
184,55.9820674235,55.9820674235,0.430200673193
185,55.9873212375,55.9873212375,0.430383347931
186,55.986580674,55.986580674,0.430357598592
187,55.9863362254,55.9863362254,0.430349099132
188,55.9846287047,55.9846287047,0.430289728757
189,55.9918683,55.9918683,0.430541448968
190,55.9894345995,55.9894345995,0.430456829377
191,55.9880076368,55.9880076368,0.430407213984
192,55.995593823,55.995593823,0.430670985137
193,55.989751267,55.989751267,0.430467839883
194,55.989751267,55.989751267,0.430467839883
195,55.989751267,55.989751267,0.430467839883
196,55.9923832312,55.9923832312,0.430559353091
197,55.989751267,55.989751267,0.430467839883
198,55.9923832312,55.9923832312,0.430559353091
199,55.9915059098,55.9915059098,0.430528848688
200,55.9950151954,55.9950151954,0.430650866299
201,55.9950151954,55.9950151954,0.430650866299
202,55.9950151954,55.9950151954,0.430650866299
203,56.0028024221,56.0028024221,0.430921627614
204,55.9970944899,55.9970944899,0.430723163217
205,55.9950151954,55.9950151954,0.430650866299
206,55.9970944899,55.9970944899,0.430723163217
207,55.9981341371,55.9981341371,0.430759311676
208,56.0056858763,56.0056858763,0.43102188511
209,55.9981341371,55.9981341371,0.430759311676
210,56.0106099036,56.0106099036,0.431193093186
211,56.0095702564,56.0095702564,0.431156944727
212,56.0012530787,56.0012530787,0.430867757054
213,56.0012530787,56.0012530787,0.430867757054
214,56.0012530787,56.0012530787,0.430867757054
215,56.0029951261,56.0029951261,0.430928327917
216,56.0029951261,56.0029951261,0.430928327917
217,56.0029951261,56.0029951261,0.430928327917
218,56.0051496623,56.0051496623,0.431003240987
219,56.0068310146,56.0068310146,0.431061701485
220,56.0104914325,56.0104914325,0.431188973954
221,56.0099830383,56.0099830383,0.431171297126
222,56.0168477868,56.0168477868,0.431409983941
223,56.0109167325,56.0109167325,0.431203761606
224,56.0105073419,56.0105073419,0.431189527125
225,56.0178874341,56.0178874341,0.431446132401
226,56.0199667285,56.0199667285,0.431518429319
227,56.0202803034,56.0202803034,0.431529332298
228,56.0199667285,56.0199667285,0.431518429319
229,56.0149195611,56.0149195611,0.431342939672
230,56.0107880188,56.0107880188,0.431199286239
231,56.0187168103,56.0187168103,0.431474969754
232,56.0100359979,56.0100359979,0.431173138527
