,Extreme Heat - 5 year return period_mean,rawmean,normed
120,33.6259994507,33.6259994507,0.967197931269
121,33.6259994507,33.6259994507,0.967197931269
122,33.6259994507,33.6259994507,0.967197931269
123,33.6370010376,33.6370010376,0.968041093948
124,33.6259994507,33.6259994507,0.967197931269
125,33.6370010376,33.6370010376,0.968041093948
126,33.6370010376,33.6370010376,0.968041093948
127,33.6259994507,33.6259994507,0.967197931269
128,33.6259994507,33.6259994507,0.967197931269
129,33.6259994507,33.6259994507,0.967197931269
130,33.6370010376,33.6370010376,0.968041093948
131,33.6370010376,33.6370010376,0.968041093948
132,33.6370010376,33.6370010376,0.968041093948
133,33.6259994507,33.6259994507,0.967197931269
134,33.6259994507,33.6259994507,0.967197931269
135,33.6259994507,33.6259994507,0.967197931269
136,33.6370010376,33.6370010376,0.968041093948
