,Fluvial Flood - 5 year return period_mean,rawmean,normed
0,0.0,0.0,0.0
1,0.00875115909694,0.00875115909694,0.000875115909694
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0062170624733,0.0062170624733,0.00062170624733
15,0.0200135194593,0.0200135194593,0.00200135194593
16,0.0,0.0,0.0
17,0.014723085588,0.014723085588,0.0014723085588
18,0.0,0.0,0.0
19,0.0101071631207,14.4882210994,0.00101071631207
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.141493125395,0.141493125395,0.0141493125395
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.179666530795,0.179666530795,0.0179666530795
27,0.0111173808575,0.0111173808575,0.00111173808575
28,0.361137708028,40.3066918945,0.0361137708028
29,0.00635780493418,0.00635780493418,0.000635780493418
30,0.0373166911304,0.0373166911304,0.00373166911304
31,0.0,0.0,0.0
32,0.00202561430633,0.00202561430633,0.000202561430633
33,0.0383265955108,0.0383265955108,0.00383265955108
34,0.0,0.0,0.0
35,0.00329638543454,22.2032226562,0.000329638543454
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.00187374527256,0.00187374527256,0.000187374527256
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.00463518631809,0.00463518631809,0.000463518631809
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.239298496246,0.239298496246,0.0239298496246
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.00845979560505,22.2082709418,0.000845979560505
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,44.0735294118,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,99.9,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0324797716485,0.0324797716485,0.00324797716485
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.054704969128,0.054704969128,0.0054704969128
83,0.0,0.0,0.0
84,0.0945496708155,0.0945496708155,0.00945496708155
85,0.0188154851397,0.0188154851397,0.00188154851397
86,0.155999195008,0.155999195008,0.0155999195008
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.114240512848,74.1057761863,0.0114240512848
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0287445123707,0.0287445123707,0.00287445123707
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
