,Pluvial Flood - 50 year return period_mean,rawmean,normed
0,0.00695674540475,0.00695674540475,0.000695674540475
1,0.206948645321,0.206948645321,0.0206948645321
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0453056827668,0.0453056827668,0.00453056827668
5,0.0,0.0,0.0
6,0.0692306288651,0.0692306288651,0.00692306288651
7,0.00755184430342,0.00755184430342,0.000755184430342
8,0.0154032257737,0.0154032257737,0.00154032257737
9,0.0,0.0,0.0
10,0.0309189537824,0.0309189537824,0.00309189537824
11,0.293875575066,0.293875575066,0.0293875575066
12,0.731651306152,0.731651306152,0.0731651306152
13,0.0949006355726,0.0949006355726,0.00949006355726
14,0.466185554625,0.466185554625,0.0466185554625
15,0.185334563255,0.185334563255,0.0185334563255
16,0.311230526414,0.311230526414,0.0311230526414
17,0.0814456478242,0.0814456478242,0.00814456478242
18,0.0355311321176,0.0355311321176,0.00355311321176
19,0.042688348714,14.520330899,0.0042688348714
20,0.0046205137941,0.0046205137941,0.00046205137941
21,0.0175115704536,0.0175115704536,0.00175115704536
22,0.00636857097799,0.00636857097799,0.000636857097799
23,0.249413056807,0.249413056807,0.0249413056807
24,0.110204048455,0.110204048455,0.0110204048455
25,0.00225531689401,0.00225531689401,0.000225531689401
26,0.0408059038767,0.0408059038767,0.00408059038767
27,0.0761450648308,0.0761450648308,0.00761450648308
28,0.220632036527,40.1718066406,0.0220632036527
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.115803922926,0.115803922926,0.0115803922926
34,0.0,0.0,0.0
35,0.021537702192,22.2210584852,0.0021537702192
36,0.0533672029322,0.0533672029322,0.00533672029322
37,0.0,0.0,0.0
38,0.00265115747849,0.00265115747849,0.000265115747849
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.214031355722,0.214031355722,0.0214031355722
43,0.0,0.0,0.0
44,0.0259693479538,0.0259693463643,0.00259693479538
45,0.0246981422106,0.0246981422106,0.00246981422106
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0145616701671,0.0145616701671,0.00145616701671
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0312551435302,0.0312551435302,0.00312551435302
54,0.0201437191831,0.0201437191831,0.00201437191831
55,0.0461244980494,0.0461244980494,0.00461244980494
56,0.127266364522,0.127266364522,0.0127266364522
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0487076891096,0.0487076891096,0.00487076891096
60,0.0447346448898,0.0447346448898,0.00447346448898
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
