,Pluvial Flood - 20 year return period_mean,rawmean,normed
208,0.0130345157602,0.0130345157602,0.00130345157602
209,0.218452210122,0.218452210122,0.0218452210122
210,0.0415185160107,0.0415185160107,0.00415185160107
211,0.0132875335217,0.0132875335217,0.00132875335217
212,0.0,0.0,0.0
213,0.228865544001,0.228865544001,0.0228865544001
214,0.37486833334,0.37486833334,0.037486833334
215,0.37486833334,0.37486833334,0.037486833334
216,0.173870414495,0.173870414495,0.0173870414495
217,0.0,0.0,0.0
218,0.0177293936412,0.0177293936412,0.00177293936412
219,0.0,0.0,0.0
220,0.00417331496223,0.00417331496223,0.000417331496223
221,0.00506122440708,0.00506122440708,0.000506122440708
222,0.0586983859539,0.0586983859539,0.00586983859539
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.00191496419055,0.00191496419055,0.000191496419055
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0228920976321,0.0228920976321,0.00228920976321
230,0.158677458763,0.158677458763,0.0158677458763
231,0.0783999999364,0.0783999999364,0.00783999999364
232,0.300754501706,0.300754501706,0.0300754501706
233,0.0,0.0,0.0
234,0.0743534248995,17.8067605284,0.00743534248995
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0349504822179,0.0349504822179,0.00349504822179
238,0.0,0.0,0.0
239,0.0269194573772,0.0269194573772,0.00269194573772
240,0.00225714296103,0.00225714296103,0.000225714296103
241,0.0324165570109,0.0324165570109,0.00324165570109
242,0.0346177154117,0.0346177154117,0.00346177154117
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0492381822495,0.0492381822495,0.00492381822495
246,0.0,0.0,0.0
247,0.222624778748,0.222624778748,0.0222624778748
248,0.083348049837,35.5059251718,0.0083348049837
