,Extreme Heat - 20 year return period_mean,rawmean,normed
67,34.0219993591,34.0219993591,0.964188155452
68,34.0219993591,34.0219993591,0.964188155452
69,34.0219993591,34.0219993591,0.964188155452
70,34.0219993591,34.0219993591,0.964188155452
71,33.638999939,33.638999939,0.935129019542
72,33.638999939,33.638999939,0.935129019542
73,33.638999939,33.638999939,0.935129019542
74,33.638999939,33.638999939,0.935129019542
75,34.0219993591,34.0219993591,0.964188155452
76,33.638999939,33.638999939,0.935129019542
77,33.638999939,33.638999939,0.935129019542
78,33.8304977417,33.8304977417,0.949658442782
79,34.0219993591,34.0219993591,0.964188155452
80,33.638999939,33.638999939,0.935129019542
81,33.638999939,33.638999939,0.935129019542
82,34.0219993591,34.0219993591,0.964188155452
83,34.0219993591,34.0219993591,0.964188155452
84,34.0219993591,34.0219993591,0.964188155452
85,34.0219993591,34.0219993591,0.964188155452
86,34.0219993591,34.0219993591,0.964188155452
87,34.0219993591,34.0219993591,0.964188155452
88,34.0219993591,34.0219993591,0.964188155452
89,34.0219993591,34.0219993591,0.964188155452
90,34.0219993591,34.0219993591,0.964188155452
91,34.0219993591,34.0219993591,0.964188155452
92,34.0219993591,34.0219993591,0.964188155452
93,34.0219993591,34.0219993591,0.964188155452
94,34.0219993591,34.0219993591,0.964188155452
95,33.8304977417,33.8304977417,0.949658442782
96,34.0219993591,34.0219993591,0.964188155452
97,34.0219993591,34.0219993591,0.964188155452
98,34.0219993591,34.0219993591,0.964188155452
99,33.638999939,33.638999939,0.935129019542
100,33.5354995728,33.5354995728,0.927276184654
101,34.0219993591,34.0219993591,0.964188155452
102,33.5354995728,33.5354995728,0.927276184654
103,34.0219993591,34.0219993591,0.964188155452
104,34.0219993591,34.0219993591,0.964188155452
105,34.0219993591,34.0219993591,0.964188155452
106,33.5354995728,33.5354995728,0.927276184654
107,33.5354995728,33.5354995728,0.927276184654
108,33.638999939,33.638999939,0.935129019542
109,33.8935012817,33.8935012817,0.954438680914
110,33.8086649577,33.8086649577,0.948001934169
111,33.8304977417,33.8304977417,0.949658442782
112,34.0219993591,34.0219993591,0.964188155452
113,33.8935012817,33.8935012817,0.954438680914
114,34.0219993591,34.0219993591,0.964188155452
115,34.0219993591,34.0219993591,0.964188155452
116,34.0219993591,34.0219993591,0.964188155452
117,34.0219993591,34.0219993591,0.964188155452
118,34.0219993591,34.0219993591,0.964188155452
119,34.0219993591,34.0219993591,0.964188155452
120,33.8935012817,33.8935012817,0.954438680914
121,34.0219993591,34.0219993591,0.964188155452
122,33.8935012817,33.8935012817,0.954438680914
