,Pluvial Flood - 5 year return period_mean,rawmean,normed
0,0.00349022937007,0.00349022937007,0.000349022937007
1,0.0847586996761,0.0847586996761,0.00847586996761
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0148360613854,0.0148360613854,0.00148360613854
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.00818644085173,0.00818644085173,0.000818644085173
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0150814964658,0.0150814964658,0.00150814964658
15,0.0727914571762,0.0727914571762,0.00727914571762
16,0.0962276680525,0.0962276680525,0.00962276680525
17,0.00600000014228,0.00600000014228,0.000600000014228
18,0.0237052181493,0.0237052181493,0.00237052181493
19,0.0228860746412,14.5008155712,0.00228860746412
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0964128862728,0.0964128862728,0.00964128862728
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.00499999959294,0.00499999959294,0.000499999959294
27,0.012616276741,0.012616276741,0.0012616276741
28,0.0,39.96,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0299999990634,0.0299999990634,0.00299999990634
34,0.0,0.0,0.0
35,0.00655636936426,22.2064100477,0.000655636936426
36,0.0213181809946,0.0213181809946,0.00213181809946
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0913134472711,0.0913134472711,0.00913134472711
43,0.0,0.0,0.0
44,0.0027885723114,0.0027885723114,0.00027885723114
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0591588634076,0.0591588634076,0.00591588634076
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.00578947365284,0.00578947365284,0.000578947365284
60,0.0181756198406,0.0181756198406,0.00181756198406
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,22.2,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0320784568787,0.0320784568787,0.00320784568787
72,0.0375409749838,44.1094144933,0.00375409749838
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,99.9,0.0
76,0.0323668494821,0.0323668494821,0.00323668494821
77,0.0,0.0,0.0
78,0.0150170081701,0.0150170081701,0.00150170081701
79,0.0025662650545,0.0025662650545,0.00025662650545
80,0.00823333313068,0.00823333313068,0.000823333313068
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,74.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.059776787247,0.059776787247,0.0059776787247
95,0.0,0.0,0.0
96,0.0964999993642,0.0964999993642,0.00964999993642
97,0.0192000001669,0.0192000001669,0.00192000001669
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0359318371279,0.0359318371279,0.00359318371279
101,0.027428571667,0.027428571667,0.0027428571667
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.00323076918721,18.8522269771,0.000323076918721
107,0.0190743117229,0.0190743117229,0.00190743117229
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.000811688311688,19.0899681529,8.11688311688e-05
111,0.0,37.0,0.0
112,0.0,0.0,0.0
113,0.0,15.609375,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,21.2553191489,0.0
123,0.0,99.9,0.0
124,0.0,21.7173913043,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0274320130165,37.0264169198,0.00274320130165
129,0.0,105.157894737,0.0
130,0.0,0.0,0.0
131,0.0,62.4375,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.028165306896,0.028165306896,0.0028165306896
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0555646094409,83.3009338379,0.00555646094409
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.147687757015,0.147687757015,0.0147687757015
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0211061924062,0.0211061924062,0.00211061924062
156,0.0750426337832,0.0750426337832,0.00750426337832
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,27.0,0.0
160,0.0343015740315,293.847742417,0.00343015740315
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,60.5454545455,0.0
168,0.0,333.0,0.0
169,0.0,0.0,0.0
170,0.0,499.5,0.0
171,0.0128352103962,27.0124891126,0.00128352103962
172,0.0412940933154,37.039763274,0.00412940933154
173,0.0251337885857,83.2730407715,0.00251337885857
174,0.0,30.2727272727,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,153.692307692,0.0
187,0.0,0.0,0.0
188,0.0,83.25,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.00364102576023,0.00364102576023,0.000364102576023
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0212005610977,0.0212005610977,0.00212005610977
198,0.0286057622809,0.0286057622809,0.00286057622809
199,0.0,0.0,0.0
200,0.108000229387,0.108000229387,0.0108000229387
201,0.174414141973,0.174414141973,0.0174414141973
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.00426273768948,0.00426273768948,0.000426273768948
205,0.0,0.0,0.0
206,0.0393383224805,0.0393383224805,0.00393383224805
207,0.00961538461538,0.00961538461538,0.000961538461538
208,0.0114901580594,0.0114901580594,0.00114901580594
209,0.104429265286,0.104429265286,0.0104429265286
210,0.0168374070415,0.0168374070415,0.00168374070415
211,0.00220566764474,0.00220566764474,0.000220566764474
212,0.0,0.0,0.0
213,0.0367611274123,0.0367611274123,0.00367611274123
214,0.110283382237,0.110283382237,0.0110283382237
215,0.110283382237,0.110283382237,0.0110283382237
216,0.0426628291607,0.0426628291607,0.00426628291607
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0419641087453,0.0419641087453,0.00419641087453
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.00150907146079,0.00150907146079,0.000150907146079
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.010469539599,0.010469539599,0.0010469539599
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0359775818974,17.7690675273,0.00359775818974
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0104127871363,0.0104127871363,0.00104127871363
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0211267846602,0.0211267846602,0.00211267846602
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.00544032738322,0.00544032738322,0.000544032738322
246,0.0,0.0,0.0
247,0.118202392872,0.118202392872,0.0118202392872
248,0.0233225033564,35.4480274823,0.00233225033564
