,Extreme Heat - 5 year return period_mean,rawmean,normed
0,32.1930007935,32.1930007935,0.857372776429
1,32.3385009766,32.3385009766,0.868523924449
2,32.1930007935,32.1930007935,0.857372776429
3,32.1930007935,32.1930007935,0.857372776429
4,32.4605026245,32.4605026245,0.877874142475
5,32.7280006409,32.7280006409,0.898375216163
6,32.7280006409,32.7280006409,0.898375216163
7,32.7280006409,32.7280006409,0.898375216163
8,32.7415008545,32.7415008545,0.899409873833
9,32.7550010681,32.7550010681,0.900444531502
10,32.7550010681,32.7550010681,0.900444531502
11,32.4840011597,32.4840011597,0.879675072468
12,32.4840011597,32.4840011597,0.879675072468
13,32.6194992065,32.6194992065,0.890059655806
14,32.4840011597,32.4840011597,0.879675072468
15,32.6194992065,32.6194992065,0.890059655806
16,32.7550010681,32.7550010681,0.900444531502
17,32.7550010681,32.7550010681,0.900444531502
18,32.7550010681,32.7550010681,0.900444531502
19,32.7550010681,32.7550010681,0.900444531502
20,32.7550010681,32.7550010681,0.900444531502
21,32.7550010681,32.7550010681,0.900444531502
22,32.7550010681,32.7550010681,0.900444531502
23,32.7550010681,32.7550010681,0.900444531502
24,32.7550010681,32.7550010681,0.900444531502
25,33.0970001221,33.0970001221,0.926655371873
26,32.7550010681,32.7550010681,0.900444531502
27,32.7550010681,32.7550010681,0.900444531502
28,32.7550010681,32.7550010681,0.900444531502
29,32.5395011902,32.5395011902,0.883928600142
30,32.7550010681,32.7550010681,0.900444531502
31,32.5395011902,32.5395011902,0.883928600142
32,32.5395011902,32.5395011902,0.883928600142
33,33.2210006714,33.2210006714,0.936158785893
34,33.2210006714,33.2210006714,0.936158785893
35,32.7724990845,32.7724990845,0.901785581158
36,33.2210006714,33.2210006714,0.936158785893
37,33.2210006714,33.2210006714,0.936158785893
38,32.3240013123,32.3240013123,0.867412668782
39,33.2210006714,33.2210006714,0.936158785893
40,33.2210006714,33.2210006714,0.936158785893
41,33.2210006714,33.2210006714,0.936158785893
42,32.3240013123,32.3240013123,0.867412668782
43,32.3240013123,32.3240013123,0.867412668782
44,33.6199989319,33.6199989319,0.966738050932
45,32.3240013123,32.3240013123,0.867412668782
46,33.2210006714,33.2210006714,0.936158785893
47,33.2210006714,33.2210006714,0.936158785893
48,33.2210006714,33.2210006714,0.936158785893
49,33.2210006714,33.2210006714,0.936158785893
50,33.2210006714,33.2210006714,0.936158785893
51,33.420501709,33.420501709,0.951448564592
52,33.6199989319,33.6199989319,0.966738050932
53,32.7724990845,32.7724990845,0.901785581158
54,33.2210006714,33.2210006714,0.936158785893
55,32.3240013123,32.3240013123,0.867412668782
56,32.6435012817,32.6435012817,0.891899177156
57,33.6199989319,33.6199989319,0.966738050932
58,33.6199989319,33.6199989319,0.966738050932
59,33.6199989319,33.6199989319,0.966738050932
60,33.6199989319,33.6199989319,0.966738050932
61,33.2210006714,33.2210006714,0.936158785893
62,33.2210006714,33.2210006714,0.936158785893
63,33.6199989319,33.6199989319,0.966738050932
