,Fluvial Flood - 20 year return period_mean,rawmean,normed
0,0.0,0.0,0.0
1,0.0212496769281,0.0212496769281,0.00212496769281
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.00068073359425,0.00068073359425,6.8073359425e-05
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0102700789769,0.0102700789769,0.00102700789769
15,0.0323838492235,0.0323838492235,0.00323838492235
16,0.0,0.0,0.0
17,0.0312869875662,0.0312869875662,0.00312869875662
18,0.00195760895377,0.00195760895377,0.000195760895377
19,0.0208468630033,14.4988067185,0.00208468630033
20,0.0,0.0,0.0
21,0.000912907967965,0.000912907967965,9.12907967965e-05
22,0.00265886404298,0.00265886404298,0.000265886404298
23,0.262532147494,0.262532147494,0.0262532147494
24,0.0863472148776,0.0863472148776,0.00863472148776
25,0.0,0.0,0.0
26,0.357569508436,0.357569508436,0.0357569508436
27,0.0787985980511,0.0787985980511,0.00787985980511
28,0.798566659292,40.7266235352,0.0798566659292
29,0.0254223485788,0.0254223485788,0.00254223485788
30,0.370700180531,0.370700180531,0.0370700180531
31,0.0346702274523,0.0346702274523,0.00346702274523
32,0.305821800232,0.305821800232,0.0305821800232
33,0.126688557012,0.126688557012,0.0126688557012
34,0.0,0.0,0.0
35,0.0351991517977,22.2344184028,0.00351991517977
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.00762649682852,0.00762649682852,0.000762649682852
41,0.0,0.0,0.0
42,0.00830475986004,0.00830475986004,0.000830475986004
43,0.0,0.0,0.0
44,0.0325540447235,0.0325540447235,0.00325540447235
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.00041854484672,0.00041854484672,4.1854484672e-05
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0267803441076,0.0267803441076,0.00267803441076
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.141448184064,0.141448184064,0.0141448184064
60,0.910237579346,0.910237579346,0.0910237579346
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.00160221171876,0.00160221171876,0.000160221171876
65,0.00557542185892,0.00557542185892,0.000557542185892
66,0.364664506912,0.364664506912,0.0364664506912
67,0.00994062423706,0.00994062423706,0.000994062423706
68,0.659517028115,22.8448594835,0.0659517028115
69,0.00746982747858,0.00746982747858,0.000746982747858
70,0.0477121406131,0.0477121406131,0.00477121406131
71,0.0,0.0,0.0
72,0.0550091266632,44.126112994,0.00550091266632
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.693906042311,100.524517822,0.0693906042311
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.360446056688,0.360446056688,0.0360446056688
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.808327595393,0.808327595393,0.0808327595393
83,0.499528129896,0.499528129896,0.0499528129896
84,0.854667961597,0.854667961597,0.0854667961597
85,0.308634718259,0.308634718259,0.0308634718259
86,0.877898806617,0.877898806617,0.0877898806617
87,0.00294216184152,0.00294216184152,0.000294216184152
88,0.725710959662,0.725710959662,0.0725710959662
89,0.100893874963,0.100893874963,0.0100893874963
90,0.0013525414591,0.0013525414591,0.00013525414591
91,0.473165054321,74.4381148727,0.0473165054321
92,0.284283995628,0.284283995628,0.0284283995628
93,0.0,0.0,0.0
94,0.105793825218,0.105793825218,0.0105793825218
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.00988399544183,0.00988399544183,0.000988399544183
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.361080616713,0.361080616713,0.0361080616713
105,0.471052699619,0.471052699619,0.0471052699619
106,0.000886880004635,18.8499272185,8.86880004635e-05
107,0.0405535490617,0.0405535490617,0.00405535490617
108,0.0205980936686,0.0205980936686,0.00205980936686
109,0.041122343026,0.041122343026,0.0041122343026
110,0.31911114284,19.4021851363,0.031911114284
111,0.00351692277652,37.0033863209,0.000351692277652
112,0.347502291203,0.347502291203,0.0347502291203
113,0.653762332977,16.2529220581,0.0653762332977
114,0.713349699974,0.713349699974,0.0713349699974
115,0.431313514709,0.431313514709,0.0431313514709
116,0.6073782444,0.6073782444,0.06073782444
117,0.6073782444,0.6073782444,0.06073782444
118,0.431313514709,0.431313514709,0.0431313514709
119,0.255248814821,0.255248814821,0.0255248814821
120,0.10708240668,0.10708240668,0.010708240668
121,0.0,0.0,0.0
122,0.0654705555543,21.3193969727,0.00654705555543
123,0.279665063929,100.151692708,0.0279665063929
124,0.0,21.7173913043,0.0
125,0.0,0.0,0.0
126,0.12960074842,0.12960074842,0.012960074842
127,0.110922731459,0.110922731459,0.0110922731459
128,0.145496368408,37.1401073315,0.0145496368408
129,0.0,105.157894737,0.0
130,0.0,0.0,0.0
131,0.00614964763323,62.4432640076,0.000614964763323
132,0.0826233923435,0.0826233923435,0.00826233923435
133,0.0730020776391,0.0730020776391,0.00730020776391
134,0.0719572976232,0.0719572976232,0.00719572976232
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,83.25,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0021570554624,0.0021570554624,0.00021570554624
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0175054762512,0.0175054762512,0.00175054762512
148,0.0466678410769,0.0466678410769,0.00466678410769
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.00205003257309,0.00205003239569,0.000205003257309
157,0.0,0.0,0.0
158,0.030165580186,0.030165580186,0.0030165580186
159,0.0,27.0,0.0
160,0.0464162826538,293.8563017,0.00464162826538
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.604669868946,0.604669868946,0.0604669868946
167,0.0483710342838,60.5908942945,0.00483710342838
168,0.252809256315,333.168538411,0.0252809256315
169,0.0,0.0,0.0
170,0.604669868946,499.802337646,0.0604669868946
171,0.303917222553,27.2957037848,0.0303917222553
172,0.0274494794699,37.0264327438,0.00274494794699
173,0.0028342706236,83.2525990804,0.00028342706236
174,0.0256488658488,30.2975981741,0.00256488658488
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.005315778777,0.005315778777,0.0005315778777
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0422633236105,153.728074294,0.00422633236105
187,0.0,0.0,0.0
188,0.111973491582,83.3526407878,0.0111973491582
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.000240543260215,0.000240543260215,2.40543260215e-05
195,0.0256002429993,0.0256002429993,0.00256002429993
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0407544970512,0.0407544970512,0.00407544970512
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.0,0.0,0.0
209,0.0247148706558,0.0247148706558,0.00247148706558
210,0.0,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0257836479739,17.7590534278,0.00257836479739
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.000480978896743,0.000480978896743,4.80978896743e-05
